InspectionID,PoleID,CircuitID,InspectionDateKey,TreeClearanceFeet,HazardTreeFlag,PriorityCode,ComplianceFlag
INSP_00004068,P_0002034,CKT_0141,20201002,2.91,True,P1,False
INSP_00004069,P_0002035,CKT_0112,20210618,6.06,False,P4,True
INSP_00004070,P_0002035,CKT_0112,20230319,8.08,False,P4,True
INSP_00004071,P_0002036,CKT_0126,20230225,3.07,False,P4,False
INSP_00004072,P_0002036,CKT_0126,20220824,4.98,False,P3,True
INSP_00004073,P_0002037,CKT_0067,20190412,9.36,False,P4,True
INSP_00004074,P_0002037,CKT_0067,20220414,7.49,False,P3,True
INSP_00004075,P_0002038,CKT_0028,20241113,3.94,False,P4,False
INSP_00004076,P_0002038,CKT_0028,20200426,7.9,False,P4,True
INSP_00004077,P_0002039,CKT_0034,20190211,7.49,False,P3,True
INSP_00004078,P_0002039,CKT_0034,20210506,2.12,True,P2,False
INSP_00004079,P_0002040,CKT_0032,20231012,7.44,False,P4,True
INSP_00004080,P_0002040,CKT_0032,20230502,5.57,False,P3,True
INSP_00004081,P_0002041,CKT_0127,20220808,7.78,False,P3,True
INSP_00004082,P_0002041,CKT_0127,20220215,7.44,False,P3,True
INSP_00004083,P_0002042,CKT_0034,20240928,0.0,True,P1,False
INSP_00004084,P_0002042,CKT_0034,20200628,8.71,False,P4,True
INSP_00004085,P_0002043,CKT_0120,20200208,4.36,False,P3,True
INSP_00004086,P_0002043,CKT_0120,20210517,5.37,False,P3,True
INSP_00004087,P_0002044,CKT_0131,20190916,5.38,False,P3,True
INSP_00004088,P_0002044,CKT_0131,20231025,2.05,True,P2,False
INSP_00004089,P_0002045,CKT_0094,20190818,8.48,False,P3,True
INSP_00004090,P_0002045,CKT_0094,20210301,7.12,False,P4,True
INSP_00004091,P_0002046,CKT_0127,20200212,3.08,False,P4,False
INSP_00004092,P_0002046,CKT_0127,20220717,2.63,True,P2,False
INSP_00004093,P_0002047,CKT_0025,20240922,5.46,False,P3,True
INSP_00004094,P_0002047,CKT_0025,20230415,10.19,False,P4,True
INSP_00004095,P_0002048,CKT_0019,20190508,7.59,False,P3,True
INSP_00004096,P_0002048,CKT_0019,20190121,4.86,False,P4,True
INSP_00004097,P_0002049,CKT_0028,20220512,6.41,False,P3,True
INSP_00004098,P_0002049,CKT_0028,20241018,9.54,False,P4,True
INSP_00004099,P_0002050,CKT_0124,20210921,3.51,False,P3,False
INSP_00004100,P_0002050,CKT_0124,20230708,4.75,False,P3,True
INSP_00004101,P_0002051,CKT_0020,20240418,2.06,True,P1,False
INSP_00004102,P_0002051,CKT_0020,20190428,4.66,False,P3,True
INSP_00004103,P_0002052,CKT_0104,20191125,5.98,False,P4,True
INSP_00004104,P_0002052,CKT_0104,20191124,11.84,False,P3,True
INSP_00004105,P_0002053,CKT_0041,20240317,7.06,False,P3,True
INSP_00004106,P_0002053,CKT_0041,20241227,2.07,True,P1,False
INSP_00004107,P_0002054,CKT_0131,20230827,8.37,False,P3,True
INSP_00004108,P_0002054,CKT_0131,20241113,8.45,False,P3,True
INSP_00004109,P_0002055,CKT_0027,20221109,8.58,False,P4,True
INSP_00004110,P_0002055,CKT_0027,20210325,2.26,True,P1,False
INSP_00004111,P_0002056,CKT_0147,20230103,5.11,False,P4,True
INSP_00004112,P_0002056,CKT_0147,20200617,3.69,False,P3,False
INSP_00004113,P_0002057,CKT_0117,20221003,5.32,False,P3,True
INSP_00004114,P_0002057,CKT_0117,20210521,14.29,False,P4,True
INSP_00004115,P_0002058,CKT_0038,20210924,4.09,True,P1,False
INSP_00004116,P_0002058,CKT_0038,20230822,10.93,False,P3,True
INSP_00004117,P_0002059,CKT_0128,20220613,10.61,False,P3,True
INSP_00004118,P_0002059,CKT_0128,20231122,0.55,True,P1,False
INSP_00004119,P_0002060,CKT_0062,20220510,7.51,True,P1,False
INSP_00004120,P_0002060,CKT_0062,20200616,10.92,False,P3,True
INSP_00004121,P_0002061,CKT_0058,20230614,3.75,False,P4,False
INSP_00004122,P_0002061,CKT_0058,20221206,7.75,False,P3,True
INSP_00004123,P_0002062,CKT_0005,20220321,1.09,True,P1,False
INSP_00004124,P_0002062,CKT_0005,20220309,7.35,False,P3,True
INSP_00004125,P_0002063,CKT_0118,20220318,7.64,False,P4,True
INSP_00004126,P_0002063,CKT_0118,20230618,6.5,False,P4,True
INSP_00004127,P_0002064,CKT_0074,20210715,9.65,False,P3,True
INSP_00004128,P_0002064,CKT_0074,20211003,6.49,False,P3,True
INSP_00004129,P_0002065,CKT_0113,20201113,3.26,True,P2,False
INSP_00004130,P_0002065,CKT_0113,20190515,3.22,False,P4,False
INSP_00004131,P_0002066,CKT_0103,20210930,4.5,True,P2,False
INSP_00004132,P_0002066,CKT_0103,20220523,4.58,False,P3,True
INSP_00004133,P_0002067,CKT_0120,20221125,2.99,True,P2,False
INSP_00004134,P_0002067,CKT_0120,20190223,7.56,False,P4,True
INSP_00004135,P_0002068,CKT_0143,20241208,6.74,False,P4,True
INSP_00004136,P_0002068,CKT_0143,20191202,9.08,True,P1,False
INSP_00004137,P_0002069,CKT_0131,20231002,9.77,False,P4,True
INSP_00004138,P_0002069,CKT_0131,20220730,13.52,False,P4,True
INSP_00004139,P_0002070,CKT_0069,20210118,8.97,False,P4,True
INSP_00004140,P_0002070,CKT_0069,20240618,2.9,True,P1,False
INSP_00004141,P_0002071,CKT_0131,20190808,7.32,False,P4,True
INSP_00004142,P_0002071,CKT_0131,20240713,6.15,False,P4,True
INSP_00004143,P_0002072,CKT_0056,20240206,7.08,False,P3,True
INSP_00004144,P_0002072,CKT_0056,20190818,5.66,False,P4,True
INSP_00004145,P_0002073,CKT_0118,20210402,5.57,False,P3,True
INSP_00004146,P_0002073,CKT_0118,20241213,6.61,False,P4,True
INSP_00004147,P_0002074,CKT_0125,20210330,2.12,True,P1,False
INSP_00004148,P_0002074,CKT_0125,20190204,0.87,True,P1,False
INSP_00004149,P_0002075,CKT_0034,20230911,10.99,False,P4,True
INSP_00004150,P_0002075,CKT_0034,20240107,6.1,False,P3,True
INSP_00004151,P_0002076,CKT_0017,20200430,8.74,False,P3,True
INSP_00004152,P_0002076,CKT_0017,20231121,1.66,True,P1,False
INSP_00004153,P_0002077,CKT_0051,20231129,6.87,False,P3,True
INSP_00004154,P_0002077,CKT_0051,20200103,5.04,False,P3,True
INSP_00004155,P_0002078,CKT_0040,20230917,10.65,False,P4,True
INSP_00004156,P_0002078,CKT_0040,20200922,0.0,True,P2,False
INSP_00004157,P_0002079,CKT_0020,20200122,7.24,False,P3,True
INSP_00004158,P_0002079,CKT_0020,20201227,6.72,False,P4,True
INSP_00004159,P_0002080,CKT_0026,20220716,4.44,False,P3,True
INSP_00004160,P_0002080,CKT_0026,20190429,2.36,True,P1,False
INSP_00004161,P_0002081,CKT_0067,20230627,2.43,True,P1,False
INSP_00004162,P_0002081,CKT_0067,20220124,6.15,True,P2,False
INSP_00004163,P_0002082,CKT_0025,20231107,12.87,True,P1,False
INSP_00004164,P_0002082,CKT_0025,20210318,8.65,False,P3,True
INSP_00004165,P_0002083,CKT_0063,20190225,4.42,False,P4,True
INSP_00004166,P_0002083,CKT_0063,20230703,8.16,False,P4,True
INSP_00004167,P_0002084,CKT_0145,20210627,8.35,False,P3,True
INSP_00004168,P_0002084,CKT_0145,20190215,6.63,False,P4,True
INSP_00004169,P_0002085,CKT_0010,20231118,2.77,True,P1,False
INSP_00004170,P_0002085,CKT_0010,20200308,9.04,False,P4,True
INSP_00004171,P_0002086,CKT_0007,20210623,5.77,False,P3,True
INSP_00004172,P_0002086,CKT_0007,20230827,8.0,False,P4,True
INSP_00004173,P_0002087,CKT_0149,20230224,10.87,False,P4,True
INSP_00004174,P_0002087,CKT_0149,20191016,0.0,True,P1,False
INSP_00004175,P_0002088,CKT_0059,20240413,8.81,False,P4,True
INSP_00004176,P_0002088,CKT_0059,20220526,3.32,False,P3,False
INSP_00004177,P_0002089,CKT_0022,20190409,0.56,True,P2,False
INSP_00004178,P_0002089,CKT_0022,20231213,3.31,False,P4,False
INSP_00004179,P_0002090,CKT_0033,20210224,1.77,True,P1,False
INSP_00004180,P_0002090,CKT_0033,20210909,7.87,False,P3,True
INSP_00004181,P_0002091,CKT_0078,20190513,5.0,False,P4,True
INSP_00004182,P_0002091,CKT_0078,20200819,1.54,True,P1,False
INSP_00004183,P_0002092,CKT_0134,20210528,6.95,False,P3,True
INSP_00004184,P_0002092,CKT_0134,20220516,4.95,False,P4,True
INSP_00004185,P_0002093,CKT_0128,20220218,5.48,False,P4,True
INSP_00004186,P_0002093,CKT_0128,20190812,0.0,True,P1,False
INSP_00004187,P_0002094,CKT_0011,20200822,6.84,False,P4,True
INSP_00004188,P_0002094,CKT_0011,20200424,11.37,False,P3,True
INSP_00004189,P_0002095,CKT_0030,20211110,9.62,False,P3,True
INSP_00004190,P_0002095,CKT_0030,20190327,6.9,False,P3,True
INSP_00004191,P_0002096,CKT_0145,20221223,5.28,False,P4,True
INSP_00004192,P_0002096,CKT_0145,20241024,0.0,True,P1,False
INSP_00004193,P_0002097,CKT_0022,20190524,7.56,False,P4,True
INSP_00004194,P_0002097,CKT_0022,20240610,6.1,False,P3,True
INSP_00004195,P_0002098,CKT_0105,20210309,7.92,False,P4,True
INSP_00004196,P_0002098,CKT_0105,20211207,6.17,False,P4,True
INSP_00004197,P_0002099,CKT_0020,20220422,1.75,True,P1,False
INSP_00004198,P_0002099,CKT_0020,20201025,8.94,False,P4,True
INSP_00004199,P_0002100,CKT_0138,20191224,3.17,False,P3,False
INSP_00004200,P_0002100,CKT_0138,20230606,5.58,False,P4,True
INSP_00004201,P_0002101,CKT_0126,20190530,4.6,False,P3,True
INSP_00004202,P_0002101,CKT_0126,20231220,8.15,False,P3,True
INSP_00004203,P_0002102,CKT_0133,20240117,9.61,False,P4,True
INSP_00004204,P_0002102,CKT_0133,20191009,8.16,False,P4,True
INSP_00004205,P_0002103,CKT_0038,20220101,6.29,False,P4,True
INSP_00004206,P_0002103,CKT_0038,20191004,7.13,False,P4,True
INSP_00004207,P_0002104,CKT_0133,20190601,8.48,False,P3,True
INSP_00004208,P_0002104,CKT_0133,20240504,8.8,False,P4,True
INSP_00004209,P_0002105,CKT_0079,20240419,7.92,False,P3,True
INSP_00004210,P_0002105,CKT_0079,20240512,10.69,False,P3,True
INSP_00004211,P_0002106,CKT_0081,20240225,8.72,False,P3,True
INSP_00004212,P_0002106,CKT_0081,20240414,6.67,False,P3,True
INSP_00004213,P_0002107,CKT_0138,20220317,11.05,False,P4,True
INSP_00004214,P_0002107,CKT_0138,20240505,3.42,False,P4,False
INSP_00004215,P_0002108,CKT_0104,20210226,6.8,False,P4,True
INSP_00004216,P_0002108,CKT_0104,20210221,8.64,False,P4,True
INSP_00004217,P_0002109,CKT_0072,20210714,10.91,False,P4,True
INSP_00004218,P_0002109,CKT_0072,20190613,11.84,False,P3,True
INSP_00004219,P_0002110,CKT_0068,20221120,9.4,False,P3,True
INSP_00004220,P_0002110,CKT_0068,20211006,8.24,False,P4,True
INSP_00004221,P_0002111,CKT_0044,20210919,4.48,False,P4,True
INSP_00004222,P_0002111,CKT_0044,20220421,6.66,False,P4,True
INSP_00004223,P_0002112,CKT_0050,20230723,10.58,False,P4,True
INSP_00004224,P_0002112,CKT_0050,20200806,0.0,True,P1,False
INSP_00004225,P_0002113,CKT_0067,20210503,7.99,False,P4,True
INSP_00004226,P_0002113,CKT_0067,20240506,10.49,False,P4,True
INSP_00004227,P_0002114,CKT_0101,20191016,10.68,False,P4,True
INSP_00004228,P_0002114,CKT_0101,20221202,12.27,False,P3,True
INSP_00004229,P_0002115,CKT_0147,20201231,4.98,False,P3,True
INSP_00004230,P_0002115,CKT_0147,20240310,6.39,False,P3,True
INSP_00004231,P_0002116,CKT_0142,20241228,5.62,False,P4,True
INSP_00004232,P_0002116,CKT_0142,20191113,3.49,False,P4,False
INSP_00004233,P_0002117,CKT_0027,20210415,2.89,True,P2,False
INSP_00004234,P_0002117,CKT_0027,20230323,5.57,False,P4,True
INSP_00004235,P_0002118,CKT_0048,20210630,3.64,False,P4,False
INSP_00004236,P_0002118,CKT_0048,20220826,10.15,True,P1,False
INSP_00004237,P_0002119,CKT_0069,20190125,11.4,False,P3,True
INSP_00004238,P_0002119,CKT_0069,20210831,4.71,False,P4,True
INSP_00004239,P_0002120,CKT_0008,20230813,4.37,False,P3,True
INSP_00004240,P_0002120,CKT_0008,20200128,4.02,False,P3,True
INSP_00004241,P_0002121,CKT_0081,20211102,6.58,False,P4,True
INSP_00004242,P_0002121,CKT_0081,20210105,9.37,True,P1,False
INSP_00004243,P_0002122,CKT_0029,20220621,10.1,False,P4,True
INSP_00004244,P_0002122,CKT_0029,20240913,4.18,False,P3,True
INSP_00004245,P_0002123,CKT_0052,20230923,10.42,False,P3,True
INSP_00004246,P_0002123,CKT_0052,20211013,10.01,False,P4,True
INSP_00004247,P_0002124,CKT_0122,20240215,4.97,False,P4,True
INSP_00004248,P_0002124,CKT_0122,20220602,6.9,False,P4,True
INSP_00004249,P_0002125,CKT_0019,20230328,8.26,False,P3,True
INSP_00004250,P_0002125,CKT_0019,20200725,5.11,False,P4,True
INSP_00004251,P_0002126,CKT_0110,20220708,10.06,False,P4,True
INSP_00004252,P_0002126,CKT_0110,20220826,10.74,False,P4,True
INSP_00004253,P_0002127,CKT_0114,20220714,9.59,False,P4,True
INSP_00004254,P_0002127,CKT_0114,20201128,4.67,False,P3,True
INSP_00004255,P_0002128,CKT_0127,20220901,4.37,False,P4,True
INSP_00004256,P_0002128,CKT_0127,20200821,10.57,False,P3,True
INSP_00004257,P_0002129,CKT_0095,20210206,6.26,False,P3,True
INSP_00004258,P_0002129,CKT_0095,20240725,1.3,True,P1,False
INSP_00004259,P_0002130,CKT_0114,20200707,6.35,False,P3,True
INSP_00004260,P_0002130,CKT_0114,20240915,3.62,False,P4,False
INSP_00004261,P_0002131,CKT_0008,20240210,7.15,True,P1,False
INSP_00004262,P_0002131,CKT_0008,20230707,5.18,False,P3,True
INSP_00004263,P_0002132,CKT_0144,20230424,7.24,False,P3,True
INSP_00004264,P_0002132,CKT_0144,20190610,10.07,False,P4,True
INSP_00004265,P_0002133,CKT_0096,20231118,9.2,False,P3,True
INSP_00004266,P_0002133,CKT_0096,20231221,1.69,True,P2,False
INSP_00004267,P_0002134,CKT_0004,20230331,10.98,False,P3,True
INSP_00004268,P_0002134,CKT_0004,20241124,1.09,True,P1,False
INSP_00004269,P_0002135,CKT_0058,20231017,6.03,True,P2,False
INSP_00004270,P_0002135,CKT_0058,20220218,3.92,False,P4,False
INSP_00004271,P_0002136,CKT_0144,20190403,7.23,False,P4,True
INSP_00004272,P_0002136,CKT_0144,20220306,6.64,False,P3,True
INSP_00004273,P_0002137,CKT_0046,20221121,2.24,True,P1,False
INSP_00004274,P_0002137,CKT_0046,20221224,7.56,False,P3,True
INSP_00004275,P_0002138,CKT_0077,20230927,3.15,False,P4,False
INSP_00004276,P_0002138,CKT_0077,20200323,8.08,False,P4,True
INSP_00004277,P_0002139,CKT_0032,20200922,6.55,False,P4,True
INSP_00004278,P_0002139,CKT_0032,20221121,3.53,False,P3,False
INSP_00004279,P_0002140,CKT_0080,20200619,6.08,False,P3,True
INSP_00004280,P_0002140,CKT_0080,20230907,6.48,False,P3,True
INSP_00004281,P_0002141,CKT_0061,20241024,11.55,False,P3,True
INSP_00004282,P_0002141,CKT_0061,20191030,2.41,True,P2,False
INSP_00004283,P_0002142,CKT_0113,20230719,4.03,False,P3,True
INSP_00004284,P_0002142,CKT_0113,20200311,10.06,False,P4,True
INSP_00004285,P_0002143,CKT_0051,20191223,7.89,False,P4,True
INSP_00004286,P_0002143,CKT_0051,20211012,10.86,False,P4,True
INSP_00004287,P_0002144,CKT_0129,20200612,3.24,False,P4,False
INSP_00004288,P_0002144,CKT_0129,20201018,6.51,False,P3,True
INSP_00004289,P_0002145,CKT_0078,20190814,3.34,False,P3,False
INSP_00004290,P_0002145,CKT_0078,20200609,8.87,False,P4,True
INSP_00004291,P_0002146,CKT_0037,20240830,3.78,False,P4,False
INSP_00004292,P_0002146,CKT_0037,20241112,4.66,False,P4,True
INSP_00004293,P_0002147,CKT_0072,20221124,4.47,False,P3,True
INSP_00004294,P_0002147,CKT_0072,20240311,1.39,True,P1,False
INSP_00004295,P_0002148,CKT_0008,20220725,1.02,True,P1,False
INSP_00004296,P_0002148,CKT_0008,20200401,6.54,False,P3,True
INSP_00004297,P_0002149,CKT_0128,20201119,2.39,True,P2,False
INSP_00004298,P_0002149,CKT_0128,20190803,1.49,True,P1,False
INSP_00004299,P_0002150,CKT_0047,20241021,9.45,False,P4,True
INSP_00004300,P_0002150,CKT_0047,20190528,9.04,False,P4,True
INSP_00004301,P_0002151,CKT_0038,20220524,4.44,False,P3,True
INSP_00004302,P_0002151,CKT_0038,20241126,3.46,False,P3,False
INSP_00004303,P_0002152,CKT_0132,20221217,6.79,False,P4,True
INSP_00004304,P_0002152,CKT_0132,20210121,0.0,True,P1,False
INSP_00004305,P_0002153,CKT_0063,20240711,2.05,True,P1,False
INSP_00004306,P_0002153,CKT_0063,20200411,7.69,False,P3,True
INSP_00004307,P_0002154,CKT_0143,20210401,7.64,False,P4,True
INSP_00004308,P_0002154,CKT_0143,20230113,3.21,False,P4,False
INSP_00004309,P_0002155,CKT_0029,20201224,6.52,False,P4,True
INSP_00004310,P_0002155,CKT_0029,20230621,1.16,True,P2,False
INSP_00004311,P_0002156,CKT_0147,20190531,10.83,False,P4,True
INSP_00004312,P_0002156,CKT_0147,20240205,9.23,False,P4,True
INSP_00004313,P_0002157,CKT_0028,20210118,6.78,False,P3,True
INSP_00004314,P_0002157,CKT_0028,20221102,11.28,False,P3,True
INSP_00004315,P_0002158,CKT_0122,20230210,10.35,False,P3,True
INSP_00004316,P_0002158,CKT_0122,20191211,8.97,False,P3,True
INSP_00004317,P_0002159,CKT_0040,20240320,6.8,False,P3,True
INSP_00004318,P_0002159,CKT_0040,20220616,1.6,True,P1,False
INSP_00004319,P_0002160,CKT_0036,20230812,11.84,False,P3,True
INSP_00004320,P_0002160,CKT_0036,20200229,6.0,False,P3,True
INSP_00004321,P_0002161,CKT_0073,20220630,6.62,False,P4,True
INSP_00004322,P_0002161,CKT_0073,20200730,8.85,False,P4,True
INSP_00004323,P_0002162,CKT_0140,20220228,2.56,True,P1,False
INSP_00004324,P_0002162,CKT_0140,20230318,9.95,False,P4,True
INSP_00004325,P_0002163,CKT_0140,20211225,9.22,False,P4,True
INSP_00004326,P_0002163,CKT_0140,20201227,8.22,False,P3,True
INSP_00004327,P_0002164,CKT_0133,20190802,2.41,True,P1,False
INSP_00004328,P_0002164,CKT_0133,20240604,9.41,False,P4,True
INSP_00004329,P_0002165,CKT_0115,20200610,7.18,False,P3,True
INSP_00004330,P_0002165,CKT_0115,20200608,8.32,False,P3,True
INSP_00004331,P_0002166,CKT_0003,20230604,7.55,False,P4,True
INSP_00004332,P_0002166,CKT_0003,20231029,10.26,False,P4,True
INSP_00004333,P_0002167,CKT_0056,20211215,6.88,False,P4,True
INSP_00004334,P_0002167,CKT_0056,20220504,6.7,False,P3,True
INSP_00004335,P_0002168,CKT_0023,20210927,7.83,False,P4,True
INSP_00004336,P_0002168,CKT_0023,20200606,3.06,False,P3,False
INSP_00004337,P_0002169,CKT_0063,20190701,5.6,False,P3,True
INSP_00004338,P_0002169,CKT_0063,20230726,4.36,False,P4,True
INSP_00004339,P_0002170,CKT_0017,20211024,4.36,False,P3,True
INSP_00004340,P_0002170,CKT_0017,20220226,6.8,False,P4,True
INSP_00004341,P_0002171,CKT_0079,20230726,6.31,False,P3,True
INSP_00004342,P_0002171,CKT_0079,20230621,9.3,False,P4,True
INSP_00004343,P_0002172,CKT_0121,20200102,8.07,False,P3,True
INSP_00004344,P_0002172,CKT_0121,20200629,11.72,False,P3,True
INSP_00004345,P_0002173,CKT_0135,20240621,2.99,True,P2,False
INSP_00004346,P_0002173,CKT_0135,20211217,4.4,False,P3,True
INSP_00004347,P_0002174,CKT_0075,20230915,8.06,False,P4,True
INSP_00004348,P_0002174,CKT_0075,20200404,3.63,False,P3,False
INSP_00004349,P_0002175,CKT_0128,20211111,4.12,False,P3,True
INSP_00004350,P_0002175,CKT_0128,20190607,9.39,False,P4,True
INSP_00004351,P_0002176,CKT_0094,20190608,7.97,False,P3,True
INSP_00004352,P_0002176,CKT_0094,20201217,3.64,False,P4,False
INSP_00004353,P_0002177,CKT_0094,20231220,6.34,False,P3,True
INSP_00004354,P_0002177,CKT_0094,20220306,7.05,False,P4,True
INSP_00004355,P_0002178,CKT_0143,20230704,3.59,False,P3,False
INSP_00004356,P_0002178,CKT_0143,20201004,0.26,True,P1,False
INSP_00004357,P_0002179,CKT_0130,20210926,9.06,False,P3,True
INSP_00004358,P_0002179,CKT_0130,20210617,7.27,False,P4,True
INSP_00004359,P_0002180,CKT_0090,20230204,0.21,True,P1,False
INSP_00004360,P_0002180,CKT_0090,20240204,0.0,True,P1,False
INSP_00004361,P_0002181,CKT_0008,20201123,6.29,False,P3,True
INSP_00004362,P_0002181,CKT_0008,20190904,9.36,False,P3,True
INSP_00004363,P_0002182,CKT_0133,20201113,9.1,False,P3,True
INSP_00004364,P_0002182,CKT_0133,20210212,8.94,False,P3,True
INSP_00004365,P_0002183,CKT_0026,20210221,4.01,False,P3,True
INSP_00004366,P_0002183,CKT_0026,20191018,6.03,False,P3,True
INSP_00004367,P_0002184,CKT_0139,20241020,6.56,True,P1,False
INSP_00004368,P_0002184,CKT_0139,20190818,8.2,False,P3,True
INSP_00004369,P_0002185,CKT_0002,20241105,0.56,True,P2,False
INSP_00004370,P_0002185,CKT_0002,20220616,5.23,False,P3,True
INSP_00004371,P_0002186,CKT_0006,20210606,8.13,False,P4,True
INSP_00004372,P_0002186,CKT_0006,20211214,2.98,True,P2,False
INSP_00004373,P_0002187,CKT_0099,20220621,4.44,False,P4,True
INSP_00004374,P_0002187,CKT_0099,20240216,3.74,False,P4,False
INSP_00004375,P_0002188,CKT_0043,20190826,0.08,True,P1,False
INSP_00004376,P_0002188,CKT_0043,20191010,4.99,False,P3,True
INSP_00004377,P_0002189,CKT_0013,20231213,4.17,False,P4,True
INSP_00004378,P_0002189,CKT_0013,20220522,4.22,False,P3,True
INSP_00004379,P_0002190,CKT_0100,20210614,5.89,False,P3,True
INSP_00004380,P_0002190,CKT_0100,20230531,3.69,False,P4,False
INSP_00004381,P_0002191,CKT_0033,20191114,1.66,True,P1,False
INSP_00004382,P_0002191,CKT_0033,20240216,4.71,False,P4,True
INSP_00004383,P_0002192,CKT_0066,20230901,4.9,False,P3,True
INSP_00004384,P_0002192,CKT_0066,20211106,8.56,False,P4,True
INSP_00004385,P_0002193,CKT_0136,20220331,4.38,False,P4,True
INSP_00004386,P_0002193,CKT_0136,20240725,5.31,False,P3,True
INSP_00004387,P_0002194,CKT_0102,20230923,3.15,False,P3,False
INSP_00004388,P_0002194,CKT_0102,20220731,1.41,True,P1,False
INSP_00004389,P_0002195,CKT_0117,20210317,11.01,False,P4,True
INSP_00004390,P_0002195,CKT_0117,20230321,4.31,False,P3,True
INSP_00004391,P_0002196,CKT_0093,20230610,4.62,False,P3,True
INSP_00004392,P_0002196,CKT_0093,20220114,9.84,False,P3,True
INSP_00004393,P_0002197,CKT_0132,20211027,7.84,False,P3,True
INSP_00004394,P_0002197,CKT_0132,20200303,6.68,False,P4,True
INSP_00004395,P_0002198,CKT_0101,20240530,5.19,False,P3,True
INSP_00004396,P_0002198,CKT_0101,20241120,6.17,False,P4,True
INSP_00004397,P_0002199,CKT_0138,20191010,5.76,False,P4,True
INSP_00004398,P_0002199,CKT_0138,20191119,3.97,False,P3,False
INSP_00004399,P_0002200,CKT_0118,20241224,6.22,False,P3,True
INSP_00004400,P_0002200,CKT_0118,20211020,4.66,False,P3,True
INSP_00004401,P_0002201,CKT_0051,20220707,5.69,False,P4,True
INSP_00004402,P_0002201,CKT_0051,20210710,3.95,False,P4,False
INSP_00004403,P_0002202,CKT_0142,20220607,10.85,False,P4,True
INSP_00004404,P_0002202,CKT_0142,20200421,6.02,False,P3,True
INSP_00004405,P_0002203,CKT_0088,20201127,7.42,False,P3,True
INSP_00004406,P_0002203,CKT_0088,20220426,5.55,False,P4,True
INSP_00004407,P_0002204,CKT_0033,20190917,9.21,True,P2,False
INSP_00004408,P_0002204,CKT_0033,20241229,9.25,False,P3,True
INSP_00004409,P_0002205,CKT_0104,20211218,5.88,False,P4,True
INSP_00004410,P_0002205,CKT_0104,20231021,5.85,False,P3,True
INSP_00004411,P_0002206,CKT_0042,20210509,3.91,False,P4,False
INSP_00004412,P_0002206,CKT_0042,20211121,0.61,True,P2,False
INSP_00004413,P_0002207,CKT_0016,20240712,3.38,False,P4,False
INSP_00004414,P_0002207,CKT_0016,20240728,11.47,True,P1,False
INSP_00004415,P_0002208,CKT_0004,20190622,5.72,False,P4,True
INSP_00004416,P_0002208,CKT_0004,20230728,6.26,False,P4,True
INSP_00004417,P_0002209,CKT_0122,20230126,8.78,False,P3,True
INSP_00004418,P_0002209,CKT_0122,20240810,7.01,False,P4,True
INSP_00004419,P_0002210,CKT_0059,20201109,11.43,False,P4,True
INSP_00004420,P_0002210,CKT_0059,20240307,8.23,False,P4,True
INSP_00004421,P_0002211,CKT_0127,20230311,7.95,False,P4,True
INSP_00004422,P_0002211,CKT_0127,20200723,4.6,False,P3,True
INSP_00004423,P_0002212,CKT_0103,20240521,5.7,False,P3,True
INSP_00004424,P_0002212,CKT_0103,20190903,4.2,False,P3,True
INSP_00004425,P_0002213,CKT_0013,20220819,3.27,False,P4,False
INSP_00004426,P_0002213,CKT_0013,20230729,10.42,False,P4,True
INSP_00004427,P_0002214,CKT_0032,20190810,7.26,True,P2,False
INSP_00004428,P_0002214,CKT_0032,20231222,4.5,False,P3,True
INSP_00004429,P_0002215,CKT_0102,20220907,6.97,True,P2,False
INSP_00004430,P_0002215,CKT_0102,20241023,9.44,False,P4,True
INSP_00004431,P_0002216,CKT_0130,20231008,11.85,False,P4,True
INSP_00004432,P_0002216,CKT_0130,20220525,5.32,False,P4,True
INSP_00004433,P_0002217,CKT_0018,20241217,7.61,False,P3,True
INSP_00004434,P_0002217,CKT_0018,20220927,5.26,False,P3,True
INSP_00004435,P_0002218,CKT_0063,20201025,7.93,False,P4,True
INSP_00004436,P_0002218,CKT_0063,20210330,8.15,False,P3,True
INSP_00004437,P_0002219,CKT_0010,20201126,7.58,False,P4,True
INSP_00004438,P_0002219,CKT_0010,20190119,5.11,False,P4,True
INSP_00004439,P_0002220,CKT_0001,20210709,3.83,False,P3,False
INSP_00004440,P_0002220,CKT_0001,20241221,8.39,False,P3,True
INSP_00004441,P_0002221,CKT_0120,20200711,3.89,False,P4,False
INSP_00004442,P_0002221,CKT_0120,20190329,4.13,False,P4,True
INSP_00004443,P_0002222,CKT_0029,20191220,9.63,False,P4,True
INSP_00004444,P_0002222,CKT_0029,20200427,6.71,False,P4,True
INSP_00004445,P_0002223,CKT_0137,20231020,2.93,True,P2,False
INSP_00004446,P_0002223,CKT_0137,20190404,2.03,True,P2,False
INSP_00004447,P_0002224,CKT_0129,20210423,11.38,False,P3,True
INSP_00004448,P_0002224,CKT_0129,20231124,0.0,True,P1,False
INSP_00004449,P_0002225,CKT_0018,20200723,4.2,False,P3,True
INSP_00004450,P_0002225,CKT_0018,20230715,0.63,True,P1,False
INSP_00004451,P_0002226,CKT_0090,20191121,9.66,False,P4,True
INSP_00004452,P_0002226,CKT_0090,20190317,1.62,True,P2,False
INSP_00004453,P_0002227,CKT_0051,20221119,5.37,False,P4,True
INSP_00004454,P_0002227,CKT_0051,20240713,10.89,False,P4,True
